Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","586","Pakistan","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2012","2012","Head","4050000","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2013","2013","Head","4190000","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2014","2014","Head","7254000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2015","2015","Head","6705888.37","I","Imputed value"
"QCL","Crops and livestock products","586","Pakistan","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2016","2016","Head","7332794.7","I","Imputed value"
"QCL","Crops and livestock products","586","Pakistan","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2017","2017","Head","8106000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2018","2018","Head","8411000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2019","2019","Head","8728000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2020","2020","Head","9057000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2021","2021","Head","9399000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01213","Cauliflowers and broccoli","2000","2000","ha","10555","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01213","Cauliflowers and broccoli","2001","2001","ha","10907","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01213","Cauliflowers and broccoli","2002","2002","ha","11038","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01213","Cauliflowers and broccoli","2003","2003","ha","11061","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01213","Cauliflowers and broccoli","2004","2004","ha","11343","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01213","Cauliflowers and broccoli","2005","2005","ha","11350","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01213","Cauliflowers and broccoli","2006","2006","ha","11304","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01213","Cauliflowers and broccoli","2007","2007","ha","11472","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01213","Cauliflowers and broccoli","2008","2008","ha","11961","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01213","Cauliflowers and broccoli","2009","2009","ha","12896","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01213","Cauliflowers and broccoli","2010","2010","ha","12637","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01213","Cauliflowers and broccoli","2011","2011","ha","13103","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01213","Cauliflowers and broccoli","2012","2012","ha","13622","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01213","Cauliflowers and broccoli","2013","2013","ha","13375","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01213","Cauliflowers and broccoli","2014","2014","ha","12689","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01213","Cauliflowers and broccoli","2015","2015","ha","12487","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01213","Cauliflowers and broccoli","2016","2016","ha","12634","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01213","Cauliflowers and broccoli","2017","2017","ha","12661","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01213","Cauliflowers and broccoli","2018","2018","ha","12620","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01213","Cauliflowers and broccoli","2019","2019","ha","12570","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01213","Cauliflowers and broccoli","2020","2020","ha","10242","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01213","Cauliflowers and broccoli","2021","2021","ha","11983","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5419","Yield","01213","Cauliflowers and broccoli","2000","2000","hg/ha","186539","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5419","Yield","01213","Cauliflowers and broccoli","2001","2001","hg/ha","183139","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5419","Yield","01213","Cauliflowers and broccoli","2002","2002","hg/ha","181910","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5419","Yield","01213","Cauliflowers and broccoli","2003","2003","hg/ha","180427","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5419","Yield","01213","Cauliflowers and broccoli","2004","2004","hg/ha","180703","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5419","Yield","01213","Cauliflowers and broccoli","2005","2005","hg/ha","181837","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5419","Yield","01213","Cauliflowers and broccoli","2006","2006","hg/ha","184490","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5419","Yield","01213","Cauliflowers and broccoli","2007","2007","hg/ha","184997","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5419","Yield","01213","Cauliflowers and broccoli","2008","2008","hg/ha","180277","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5419","Yield","01213","Cauliflowers and broccoli","2009","2009","hg/ha","181967","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5419","Yield","01213","Cauliflowers and broccoli","2010","2010","hg/ha","168880","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5419","Yield","01213","Cauliflowers and broccoli","2011","2011","hg/ha","173694","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5419","Yield","01213","Cauliflowers and broccoli","2012","2012","hg/ha","172035","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5419","Yield","01213","Cauliflowers and broccoli","2013","2013","hg/ha","171310","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5419","Yield","01213","Cauliflowers and broccoli","2014","2014","hg/ha","173881","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5419","Yield","01213","Cauliflowers and broccoli","2015","2015","hg/ha","174228","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5419","Yield","01213","Cauliflowers and broccoli","2016","2016","hg/ha","171555","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5419","Yield","01213","Cauliflowers and broccoli","2017","2017","hg/ha","171802","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5419","Yield","01213","Cauliflowers and broccoli","2018","2018","hg/ha","168329","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5419","Yield","01213","Cauliflowers and broccoli","2019","2019","hg/ha","168945","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5419","Yield","01213","Cauliflowers and broccoli","2020","2020","hg/ha","181110","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5419","Yield","01213","Cauliflowers and broccoli","2021","2021","hg/ha","261729","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01213","Cauliflowers and broccoli","2000","2000","tonnes","196892","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01213","Cauliflowers and broccoli","2001","2001","tonnes","199750","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01213","Cauliflowers and broccoli","2002","2002","tonnes","200792","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01213","Cauliflowers and broccoli","2003","2003","tonnes","199570","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01213","Cauliflowers and broccoli","2004","2004","tonnes","204971","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01213","Cauliflowers and broccoli","2005","2005","tonnes","206385","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01213","Cauliflowers and broccoli","2006","2006","tonnes","208548","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01213","Cauliflowers and broccoli","2007","2007","tonnes","212228","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01213","Cauliflowers and broccoli","2008","2008","tonnes","215629","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01213","Cauliflowers and broccoli","2009","2009","tonnes","234664","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01213","Cauliflowers and broccoli","2010","2010","tonnes","213414","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01213","Cauliflowers and broccoli","2011","2011","tonnes","227591","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01213","Cauliflowers and broccoli","2012","2012","tonnes","234346","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01213","Cauliflowers and broccoli","2013","2013","tonnes","229127","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01213","Cauliflowers and broccoli","2014","2014","tonnes","220637","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01213","Cauliflowers and broccoli","2015","2015","tonnes","217559","A","Official figure"
